id,status,created_at,updated_at,created_by,updated_by,latitude,longitude,Time,Survey Date,Fast Notes,Number,Specific Location,Surveyed By,Address,Sales and Technician Notes,Before Photos,High Point,Inch Feet,Slice Length,Low Point,Additional Notes (If needed),Date Completed,Completed By,Completed Photo,Technician Notes
3696bb7e-254f-41a7-8dd2-396a6deca225,Complete Slice,2024-09-12T22:56:07Z,2024-10-18T21:28:04Z,Kevin Kraft,Giovanni Flores,32.6841919916364,-117.05828111618756,13:49,2024-09-12,SLICE Location,201,Path of Travel,Kevin Kraft,"1930, Pelican Hill Rd, San Diego, CA, 92139",No Additional Notes,"a5dfb5c9-a953-487d-97f5-797e98537afe, 0dd5ef84-2dd3-4d56-976c-7949ed167fcf, 67faad8c-3c6f-429e-9603-12576ee5c191",8,2.75,4,3,,2024-10-18,Giovanni,"23012069-3392-4974-9184-c18d8508932c, eb949db6-f1fe-4062-a60a-9f4433c9210b, 23b6a106-dcd4-4162-9351-39fed25d551c",
f029fb3d-2b36-4bde-a25f-f96923e8f77f,Complete Slice,2024-09-16T21:44:22Z,2024-10-18T21:28:05Z,Cody Crawford,Giovanni Flores,32.684066982070455,-117.06022974103689,12:42,2024-09-16,SLICE Location,799,Path of Travel,Cody,"1875, Coral Sea Rd, San Diego, CA, 92139",Butterfly Slice,"7c4ae1c8-476f-4890-93db-840bbe967a93, 1a022236-2f1a-4fe1-802e-64d10d559682",8,2,4,0,,2024-10-18,Giovanni,"dcbc265c-b47b-4e35-8c04-a7c613922efe, e729c515-85c6-4b97-90c0-c068ecb54eee, b2ac0200-e96d-4462-bf3e-9baad14fc6a8",
5fdf9536-e015-43be-b4ef-238129ef9cff,Complete Slice,2024-09-16T21:44:27Z,2024-10-18T21:28:06Z,Cody Crawford,Giovanni Flores,32.6842684646706,-117.06054858863352,12:53,2024-09-16,SLICE Location,805,Path of Travel,Cody,"1847, Coral Sea Rd, San Diego, CA, 92139",Previous Slice,"1b4bf323-2abf-4315-b68b-6ebcc65af29a, e8f4d4cf-6b73-452d-9c87-ecf5823d7129",16,10,5,16,,2024-10-18,Giovanni,"533857df-b88b-4807-9428-e2b3a53d8cab, 7f302be7-c2aa-43b5-bdd5-133e8a4066eb",
07e96fd4-b09f-4ace-b169-c7c19ff5a158,Complete Slice,2024-09-17T20:29:24Z,2024-10-18T21:28:06Z,Cody Crawford,Giovanni Flores,32.68468666659977,-117.06130195409061,09:32,2024-09-17,SLICE Location,843,Path of Travel,Cody,"1822, Coral Sea Rd, San Diego, CA, 92139",Butterfly Slice,"d5c9231d-e066-4f49-a202-bbc558e109dd, d857594d-3f0c-4457-b8ea-83319fb655e9",8,2,4,0,,2024-10-18,Giovanni,"1b1de8b7-55f2-4ebb-a049-0880d7f20a17, 8bd2006d-06a1-4977-b3dc-c349b46800bd, 275cb588-a115-4fc9-884b-922403530dbd",
ddf382ce-a822-4bdd-b257-d06c2316f11b,Complete Slice,2024-09-17T20:29:49Z,2024-10-18T21:28:07Z,Cody Crawford,Giovanni Flores,32.68568419163416,-117.0561323314905,12:19,2024-09-17,SLICE Location,904,Path of Travel,Cody,"1808, Sea Star Way, San Diego, CA, 92139",No Additional Notes,"6222f511-03cd-4260-b729-9ac67f405692, 37a0520d-e130-4bc8-b1b3-0c44262f7789",8,3.5,4,6,,2024-10-18,Giovanni,"e9f342d7-7828-40dd-8e70-d3520831a464, 401569f0-2aa7-44ab-aecb-a94175be72a6, 0854a52b-d38a-43f4-9fa3-c0f152b9904b",
13bd8c30-79d9-4aae-9989-6b5bf71db6f9,Complete Slice,2024-09-17T20:29:50Z,2024-10-18T21:28:08Z,Cody Crawford,Giovanni Flores,32.68564158188173,-117.05612294375896,12:20,2024-09-17,SLICE Location,905,Path of Travel,Cody,"1808, Sea Star Way, San Diego, CA, 92139",No Additional Notes,"a61eece2-df50-426b-a933-04655a4b1343, 7fe09d80-b601-4074-a012-435f1b3e3a41",9,2.75,4,2,,2024-10-18,Giovanni,"59b2295c-8c35-4d0d-9328-0fa440f35f6a, e56e1221-5215-47e5-8f58-214de5646e05, a12c8420-3bd1-44f8-810e-6898371088f5",
981fd231-3af1-4137-9a85-06897055cb33,Complete Slice,2024-09-17T20:29:57Z,2024-10-18T21:28:08Z,Cody Crawford,Giovanni Flores,32.68459156957199,-117.05676902085543,12:34,2024-09-17,SLICE Location,915,Path of Travel,Cody,"1938, Sea Star Way, San Diego, CA, 92139",No Additional Notes,"479158c2-a06e-4cce-a879-efb6f8ad98f0, e06e4278-9569-4d8a-881f-133585dd8873",8,3.25,4,5,,2024-10-18,Giovanni,"9e90f85d-f63f-49b3-9ff8-7dc8d3f47196, a430fe9f-be8e-4068-82fb-12980648aba6, f9859534-a108-47de-b0d1-178b07b5cc9e",
bf43154f-e1cd-4fa7-9577-b4de8922e171,Complete Slice,2024-09-18T20:34:57Z,2024-10-18T21:28:09Z,Cody Crawford,Giovanni Flores,32.68519290841998,-117.05590769648552,08:28,2024-09-18,SLICE Location,932,Path of Travel,Cody,"1901–1977, Sea Star Ln, San Diego, CA, 92139","Butterfly Slice, Previous Slice","f44de203-f374-42c5-b4f3-cf51ad7794ef, 948aed3b-fb0a-420f-8bbe-49db10608592",13,3.25,4,0,,2024-10-18,Giovanni,"f01c3a48-6f3b-479c-a89b-8983a6dc4ae3, 5340a535-b097-400b-8f2b-eb28177b7fbc, 09c0f659-e4df-4c96-9ef6-0e98fe8383c5",
ae5df6aa-59e7-463b-ba58-297a3ceb2556,Complete Slice,2024-09-18T20:35:07Z,2024-10-18T21:28:10Z,Cody Crawford,Giovanni Flores,32.685326381955804,-117.05605052411556,08:58,2024-09-18,SLICE Location,945,Path of Travel,Cody,"1946, Sea Star Ln, San Diego, CA, 92139",No Additional Notes,"1e81908e-7938-4c3a-b85f-395ab00d3159, d0f06700-4206-490d-bdaf-88a359fb8abb",9,2.75,4,2,,2024-10-18,Giovanni,"9c386461-094b-44d5-9a32-eefce7834714, 64149f11-92c1-43a2-bcb4-20883a4c1d13, f5d9d2d2-034b-49c5-8e14-dea67c3838cc",
7e94cd27-cddf-4598-9ce4-c44eade5f5ae,Complete Slice,2024-09-18T20:35:10Z,2024-10-18T21:28:10Z,Cody Crawford,Giovanni Flores,32.684861622291365,-117.05628756433727,09:04,2024-09-18,SLICE Location,951,Path of Travel,Cody,"1988, Sea Star Ln, San Diego, CA, 92139",No Additional Notes,"6ce94fc9-93da-4de2-bb0c-5858f34610a0, c4812247-1c60-44fe-a5c6-776d5275c279",8,3.09375,4.5,3,,2024-10-18,Giovanni,"a3efe8be-aa88-4875-87e2-9926c8e74e23, 2be724a1-dac7-4fed-acd6-38fa5aead5fc, fb03edc6-f886-4c17-85f4-b64545ac4bc5",
d60f6ed7-37b5-4809-ae12-72d78bb46015,Complete Slice,2024-09-18T20:35:12Z,2024-10-18T21:28:11Z,Cody Crawford,Giovanni Flores,32.685050404741865,-117.05662317574024,09:09,2024-09-18,SLICE Location,954,Path of Travel,Cody,"1919, Sea Star Way, San Diego, CA, 92139",Butterfly Slice,"23d27699-1a60-4bf4-ac4d-9e3ce847a2e5, 031f95b0-77a6-44f0-804b-c5ee2ed10d13",8,2,4,0,,2024-10-18,Giovanni,"126c7737-b4bb-4ddf-8e86-f5f03d714560, de245b3b-cf86-43ab-8d06-1ca9e8bc005f, 40bb7b77-63cb-4450-bbaa-e06d7d793c62",
20c69273-039d-406b-a80e-7b69291d55cd,Complete Slice,2024-09-18T20:35:15Z,2024-10-18T21:28:12Z,Cody Crawford,Giovanni Flores,32.68439714239586,-117.05622889101505,09:20,2024-09-18,SLICE Location,961,Path of Travel,Cody,"1957, Sea Star Way, San Diego, CA, 92139",No Additional Notes,"af388f3b-8951-4ac8-b8da-e5591cb7254e, cba37090-a59f-4ff7-9faa-b9f183bad611",8,1.5,3,0,,2024-10-18,Giovanni,"27100633-84b6-41da-bad9-9368b1855417, d04988fb-fd46-4310-800f-22f9d37c4c37, a4bc7e64-9867-4423-a05e-d0a5f0924ac7",
a939dc2e-edbf-4ada-9fb1-00dfeaa0d1a1,Replace & Repair,2024-09-16T21:43:09Z,2025-05-02T19:08:42Z,Cody Crawford,Isaac Lopez,32.6810221126,-117.063406482,09:10,2024-09-16,Misc (See Additional Notes),730,Path of Travel,Cody,"6005, Rock Island Rd, San Diego, CA, 92139",Not Enough Room to Slice,"35eb8766-944b-485d-9b58-c44936af7000, b5ebe18c-f3f1-45e7-b6c4-93999127b3b2",,,,,,,,,
0df45eb7-5ed2-46ee-89d0-43a445456139,Complete Slice,2024-09-17T20:29:14Z,2025-06-30T22:55:04Z,Cody Crawford,Gustavo Lachino,32.685232696535046,-117.06089828163384,09:04,2024-09-17,SLICE Location,821,Path of Travel,Cody,"1773, Coral Sea Rd, San Diego, CA, 92139",Previous Grind,"a1189487-9530-450b-82b0-c44df447df30, b6347153-112b-4a35-97d3-a4d3d636fd50",11,5.625,5,7,,2024-10-17,Rodrigo,"04396910-79e7-4540-b90d-3b4dbbd659ad, d8e8cad2-2c41-48ed-b0c6-0e918da629a0",
083c88d6-091e-45ed-bf30-834ba9bf7945,Complete Slice,2024-09-16T21:43:28Z,2025-07-02T00:12:52Z,Cody Crawford,Gustavo Lachino,32.68209925765295,-117.05979891121386,10:56,2024-09-16,SLICE Location,759,Path of Travel,Cody,"6141, Conch Shell Ct, San Diego, CA, 92139",No Additional Notes,"884118a9-a16f-4c48-a111-03b5dedcb30a, b70e6c05-cb56-4a59-9793-4fdef5a2ac98",6,2.25,4,3,,2025-07-01,Gustavo,"d93bfacf-4054-413d-9d39-3d36474381bf, 2ca49814-3afa-44ad-9d27-5e4c0aaa6658",
7c2caba9-50ef-4979-9b44-7a9d57d2d788,Complete Slice,2024-09-16T21:43:29Z,2025-07-02T00:12:52Z,Cody Crawford,Gustavo Lachino,32.68204959131003,-117.05994877964258,11:01,2024-09-16,SLICE Location,762,Path of Travel,Cody,"6100–6198, Conch Shell Ct, San Diego, CA, 92139",Misc (See Additional Notes),"d457d5d1-15df-4999-9302-1b37390a706a, f4c73b68-2b2c-4a78-b72d-8cd4035e8f8e",4,5,16,1,L slice to picnic table area on right,2025-07-01,Gustavo,"3b8744a8-cb08-4587-beba-e1b12306a222, 97a07ef3-a7ac-4234-b03c-0f300c1a0a5e",
1d4f65e4-e154-4aad-8c8b-8e591f81958b,Complete Slice,2024-09-16T21:43:28Z,2025-07-02T00:12:53Z,Cody Crawford,Gustavo Lachino,32.681986943951756,-117.05990083515645,10:57,2024-09-16,SLICE Location,760,Path of Travel,Cody,"6100–6198, Conch Shell Ct, San Diego, CA, 92139",Butterfly Slice,"3dde9c09-7fa1-48bf-9a6d-aee24a94cd32, 6d73b9de-a531-4793-b770-6fa74575aa7f",4,1.625,6.5,0,,2025-07-01,Gustavo,"54c5883e-c670-4f4c-9fca-ae7a7f1b689c, 62a1f3f5-2519-400f-9918-bc664b00ef5e",
5c74bfaa-f375-4d5b-b733-c715cabf0d6a,Complete Slice,2024-09-16T21:43:30Z,2025-07-02T00:12:53Z,Cody Crawford,Gustavo Lachino,32.681963803925406,-117.05992195755243,11:06,2024-09-16,SLICE Location,765,Path of Travel,Cody,"6100–6198, Conch Shell Ct, San Diego, CA, 92139",Misc (See Additional Notes),"0ff83a37-5c5b-4789-8881-f72a3369eb46, ca65e67d-2494-46ff-b269-c0f0803adf10",4,0.75,3,0,Lifted to mailbox panel. ,2025-07-01,Gustavo,"7e2a7294-809e-4a6c-894b-3d2e1e8f5971, 5f3f5ab8-11ac-41db-8ecb-d6934c57f2d7",
b1ec512f-1c94-4fc5-bb38-011a35a8386d,Complete Slice,2024-09-16T21:43:31Z,2025-07-02T00:12:54Z,Cody Crawford,Gustavo Lachino,32.68192486094073,-117.06002522259952,11:08,2024-09-16,SLICE Location,766,Path of Travel,Cody,"6100–6198, Conch Shell Ct, San Diego, CA, 92139",No Additional Notes,"f5d58dfa-984c-496b-8bd2-b8776f47d773, 9ac51a4c-0f78-4537-9f60-9aaee6a89b75",6,1.5,4,0,,2025-07-01,Gustavo,"18347a2d-239c-49e0-99c8-c4ed9ee87c75, 7c68f4d7-8ad8-40be-93dc-5d767ffe6c91",
d2a6034c-f8d2-4b4b-9191-34db11a0b2ce,Complete Slice,2024-09-16T21:43:32Z,2025-07-02T00:12:54Z,Cody Crawford,Gustavo Lachino,32.68190905798558,-117.06007584929468,11:09,2024-09-16,SLICE Location,767,Path of Travel,Cody,"6100–6198, Conch Shell Ct, San Diego, CA, 92139",No Additional Notes,"230ad2bc-0949-4c54-8f81-02c0699ea5f9, 2f332c38-806e-49c0-bc74-64bfc5e0aedd",5,2,4,3,,2025-07-01,Gustavo,"8779f946-0b8c-4fbf-a88b-1c9afca032c7, 8ae9271d-5ea2-4f6e-b074-8b528579c32e",
fe05635a-bb2e-4c07-abf9-701ea0670487,Complete Slice,2024-09-16T21:43:33Z,2025-07-02T00:12:55Z,Cody Crawford,Gustavo Lachino,32.6818893042877,-117.06029176712035,11:12,2024-09-16,SLICE Location,770,Path of Travel,Cody,"6100–6198, Conch Shell Ct, San Diego, CA, 92139",No Additional Notes,"bea86a1e-0786-403a-a4c3-449f6bf38b37, 5324adc0-5389-413c-83d7-7988f6c10dc7",5,1.75,4,2,,2025-07-01,Gustavo,"d50ac68e-a7d7-4552-893a-fbc06ab76d2a, 7058b40c-536f-461d-acd9-0c1064051d27",
53429239-652b-4b64-94ee-a41eb6dc7f7a,Complete Slice,2024-09-16T21:43:29Z,2025-07-02T00:12:55Z,Cody Crawford,Gustavo Lachino,32.68202306495648,-117.05994609743355,10:59,2024-09-16,SLICE Location,761,Path of Travel,Cody,"6100–6198, Conch Shell Ct, San Diego, CA, 92139",Misc (See Additional Notes),"7412241d-19af-4983-a75c-18b8d2a9089a, 245d9300-b28f-42e1-81cc-dc9a1f945e95",7,12.5,20,3,Lifted to picnic table areas,2025-07-01,Gustavo,"c1f254fb-9241-41b7-b564-0449073faa1f, 8d7b00ab-61d2-4e3e-af43-3066af65d5ae, 84ddbce2-c81c-40b8-92b3-9cc677e10a06",
f97e1591-5fa8-4561-8c49-b81187aa31d3,Complete Slice,2024-09-12T21:47:09Z,2025-07-02T00:37:32Z,Cody Crawford,Gustavo Lachino,32.68223950848352,-117.06253342330457,13:11,2024-09-12,SLICE Location,602,Path of Travel,Cody,"6028, Rock Island Rd, San Diego, CA, 92139",No Additional Notes,"2197ce62-ed93-4d36-8cfd-bcd0a33a3d90, 2911ab20-37d3-4d87-83de-ae1e34e8e468",9,6.75,12,0,,2024-10-15,Giovanni,"5cc65ca6-fe78-4c4e-be88-d67043436af8, ed92533b-76e2-46fe-add5-11a8f4469966, eec81ac7-ae1c-4765-8eaf-9cade7d5246a",
67223520-83a3-4cee-acb4-caa32cc7df9f,Complete Slice,2024-09-12T21:47:11Z,2025-07-02T13:29:34Z,Cody Crawford,Ricky Sanchez,32.68235972330584,-117.06262864172459,13:19,2024-09-12,SLICE Location,607,Path of Travel,Cody,"6028, Rock Island Rd, San Diego, CA, 92139",No Additional Notes,"737fa9a5-1624-4587-9393-369e2c058f95, fceec1cb-190a-4d22-bb81-c94c188313de",7,6.25,12.5,1,,2025-07-01,Ricardo,"50fc97f5-7507-4a39-86ca-8ab57e81d8fc, 716c9d4f-7283-4f54-9eb2-ba0d031ad8e3",
89353ef1-ca05-4541-91d8-ec6c51da6a35,Complete Slice,2024-09-12T21:47:11Z,2025-07-02T13:29:35Z,Cody Crawford,Ricky Sanchez,32.68230723516387,-117.06264406442642,13:18,2024-09-12,SLICE Location,606,Path of Travel,Cody,"6028, Rock Island Rd, San Diego, CA, 92139",No Additional Notes,"29d65c53-c19b-47b1-a74d-8dcac5d7fa0c, 9f0e9c40-4066-4d69-b64e-a9353f1721c3",4,4.5,18,0,,2025-07-01,Ricardo,"1354d8b5-56c1-49a1-9a8e-26b1361d19e1, 278d94a7-f49b-47ae-90df-aad46b763116",
19fa1d87-6b17-430b-b84f-af969c9d89f4,Complete Slice,2024-09-12T21:47:10Z,2025-07-02T13:29:36Z,Cody Crawford,Ricky Sanchez,32.68227619377509,-117.06266283988953,13:13,2024-09-12,SLICE Location,603,Path of Travel,Cody,"6028, Rock Island Rd, San Diego, CA, 92139",No Additional Notes,"2fd546b6-edc3-430d-8761-fbd2c66f339d, bc2a0273-f97c-48fa-bf53-27bb0405277a",6,3.65625,6.5,3,,2025-07-01,Ricardo,"38763079-494f-4587-80ce-466d546536fe, 91615e47-3f34-418f-a1cf-6092856f1717",
b6c457ee-1c41-4038-b5c0-56e797f039e2,Complete Slice,2024-09-12T21:47:10Z,2025-07-02T13:29:37Z,Cody Crawford,Ricky Sanchez,32.682250514072564,-117.06267893314362,13:15,2024-09-12,SLICE Location,604,Path of Travel,Cody,"6028, Rock Island Rd, San Diego, CA, 92139",No Additional Notes,"3c13fc07-c25b-4c74-ba83-f2836dbaac02, 93ee6fe5-fa64-4e94-a8ab-87f3c621b2be",5,3.375,6,4,,2025-07-01,Ricardo,"26bd4991-0040-4996-9e2e-09c476c46ef8, 40e5f4f7-d747-4b27-b95b-50a2d490e074",
7b0a8830-eac2-496b-a652-9c120aa2e2db,Complete Slice,2024-09-12T21:47:10Z,2025-07-02T13:29:37Z,Cody Crawford,Ricky Sanchez,32.68220677390292,-117.06270575523376,13:16,2024-09-12,SLICE Location,605,Path of Travel,Cody,"6024, Rock Island Rd, San Diego, CA, 92139",Misc (See Additional Notes),"3a22c380-d277-46ef-bc70-bf688ff04c9f, c6a700fd-c2e3-4e47-af21-e3b1aaf9d31f",3,1.71875,5.5,2,End slice at bench. Bench strapped down,2025-07-01,Ricardo,"2daff6a3-8c6b-48af-b211-08d163573dc1, e224b10a-38f8-481e-9a4a-de2b65b45f03",
979aa413-8971-45d2-bfbc-09668e5c0898,Complete Slice,2024-09-12T21:47:09Z,2025-07-02T13:29:38Z,Cody Crawford,Ricky Sanchez,32.68223273581265,-117.06243921071291,13:09,2024-09-12,SLICE Location,600,Path of Travel,Cody,"6038, Rock Island Rd, San Diego, CA, 92139",No Additional Notes,"52f78205-d4c5-48ce-bb60-359ff0971349, 888cde97-4b6f-4e7a-bf50-f5996eaeab9d",3,3.4375,11,2,,2025-07-01,Ricardo,"8e934f78-b7d1-4c53-bb13-5778668cc830, 576dac51-1c89-43aa-84e0-9799c21e36d5",
f8a8e331-64c9-494c-a3f0-49a844d206ff,Complete Slice,2024-09-12T21:47:08Z,2025-07-02T13:29:38Z,Cody Crawford,Ricky Sanchez,32.68210123301829,-117.0621518790722,13:06,2024-09-12,SLICE Location,598,Path of Travel,Cody,"6042, Rock Island Rd, San Diego, CA, 92139",Butterfly Slice,"0608b601-f725-4f60-b323-cd37adf90800, c5fc426a-ff07-4c2b-93f6-2a5ae31ff28a",4,1.5,6,0,,2025-07-01,Ricardo,"50c45eb8-2e01-4d1a-af3e-967bedbcc993, 4dde1b22-2bfb-44d2-b319-748994024ce8",
1a51885f-f052-4fbe-a8f1-7d985f7d483d,Complete Slice,2024-09-12T21:47:07Z,2025-07-02T13:29:39Z,Cody Crawford,Ricky Sanchez,32.682149770552904,-117.06211969256401,13:01,2024-09-12,SLICE Location,595,Path of Travel,Cody,"6042, Rock Island Rd, San Diego, CA, 92139",Butterfly Slice,"528b42d0-edf7-4712-beea-8952580f2bee, d071ef98-47bc-4c80-9b55-c5e939d96eca",4,2.75,11,0,,2025-07-01,Ricardo,"0d3a1c82-4667-485c-b9a7-f99d5d5f66ee, d5eb50d9-9849-4261-a86f-ecbc6d696aad",
67cffa15-0b13-4946-8e79-ae6bf2f410fc,Complete Slice,2024-09-12T21:47:08Z,2025-07-02T13:29:39Z,Cody Crawford,Ricky Sanchez,32.682065112045166,-117.06220954656602,13:07,2024-09-12,SLICE Location,599,Path of Travel,Cody,"6042, Rock Island Rd, San Diego, CA, 92139",No Additional Notes,"17525686-ff33-4af1-9292-4490bf901059, 224ade80-32e5-4818-a536-36f5e6f28802",3,0.75,4,0,,2025-07-01,Ricardo,"cfe647f3-b302-4c85-bdcb-97c0638cd6a2, 7fed1b54-a085-4fe4-bfa1-be2b1528efd2",
a9240140-f305-404e-a077-6c3cd7ad1e3d,Complete Slice,2024-09-12T21:47:01Z,2025-07-02T13:29:40Z,Cody Crawford,Ricky Sanchez,32.68293116479071,-117.06231012940408,12:36,2024-09-12,SLICE Location,580,Path of Travel,Cody,"1876, Sky Harbor Rd, San Diego, CA, 92139","Butterfly Slice, Misc (See Additional Notes)","07301da0-7d88-4321-b909-76a23df03b9e, a49913a6-90ac-4c89-b713-a31fe28122d8",4,3.625,14.5,0,Long butterfly to L slice,2025-07-01,Ricardo,"72897943-2c2f-4c47-abec-7e9f8bacfc5b, 388d0169-c9fc-48e8-ad7e-d70696bce27a",
78ad961c-462f-4d55-a611-776427c5a937,Complete Slice,2024-09-17T20:29:48Z,2025-07-02T21:57:53Z,Cody Crawford,Giovanni Flores,32.68578323806619,-117.05613065510988,12:18,2024-09-17,SLICE Location,903,Path of Travel,Cody,"1808, Sea Star Way, San Diego, CA, 92139",No Additional Notes,"457c7fe9-349e-46dd-ad50-8ba365183780, 726296d5-cfeb-4c5a-8574-73712650fe88",4,1,4,0,,2025-07-02,Giovanni,"b6815ab3-77f8-4850-be80-a0a2d1e071fb, 01d947db-e45f-44de-9289-756a770d602a",
1cbb4a0b-bd25-4385-9dd1-200bc324c420,Complete Slice,2024-09-17T20:29:50Z,2025-07-02T21:57:53Z,Cody Crawford,Giovanni Flores,32.68560094739689,-117.05612964928149,12:21,2024-09-17,SLICE Location,906,Path of Travel,Cody,"1808, Sea Star Way, San Diego, CA, 92139",No Additional Notes,"52056008-f03b-4c4f-af78-d603df1d98ab, 14851c3c-8005-4c33-9fad-134795f0c7a8",4,3,6,4,,2025-07-02,Giovanni,"59bedd09-7a9f-46ef-bd77-0564c8540738, 58d4c2ba-2106-499e-87b6-5512f495a2d9",
d2dcd20f-90ac-4f8b-ae4a-24c5960aba14,Complete Slice,2024-09-18T20:34:55Z,2025-07-02T21:57:54Z,Cody Crawford,Giovanni Flores,32.684990581347826,-117.05586846917868,08:23,2024-09-18,SLICE Location,927,Path of Travel,Cody,"1901–1977, Sea Star Ln, San Diego, CA, 92139",Butterfly Slice,"dd070fa3-8bf1-4321-ae41-5683e50019dc, 00a27473-d615-439a-b0a6-c24cded5ce36",6,1.5,4,0,,2025-07-02,Giovanni,"c0a72ffe-69c3-4f4a-86c0-47b86e960139, bf05f6a0-530e-43cf-9e69-7eccc2276704",
ce3fb0e5-f3a3-4795-9028-05bbcc732b89,Complete Slice,2024-09-18T20:34:56Z,2025-07-02T21:57:55Z,Cody Crawford,Giovanni Flores,32.68505971687034,-117.05588154494764,08:24,2024-09-18,SLICE Location,928,Path of Travel,Cody,"1901–1977, Sea Star Ln, San Diego, CA, 92139",Butterfly Slice,"90dd9295-b4ad-4e06-acb6-9c05b00c4a0c, c003f1fc-2464-4e7b-9b6a-42b7b10c4cee",5,1.25,4,0,,2025-07-02,Giovanni,"b781acf6-bc67-44d5-99c4-8fe89dd5f2cd, aac8e609-177f-4bf4-9f7d-8bafa192c07d",
f6b08dee-fc76-4aad-9cb1-ee499e88eb23,Complete Slice,2024-09-18T20:34:56Z,2025-07-02T21:57:55Z,Cody Crawford,Giovanni Flores,32.68509160384839,-117.05588825047015,08:24,2024-09-18,SLICE Location,929,Path of Travel,Cody,"1901–1977, Sea Star Ln, San Diego, CA, 92139",Butterfly Slice,"7d2ec16d-d5a7-47be-934e-dfb0f538d707, ddc1afdd-731e-479d-9215-f8f89cb50eb0",5,1.25,4,0,,2025-07-02,Giovanni,"5ec9e1b3-0688-458b-b611-02509c74ba74, 18cae12e-2583-45aa-ba84-18a7247d5df4",
9521bd6d-dd6c-42e3-a30f-0ecbf010d541,Complete Slice,2024-09-18T20:34:57Z,2025-07-02T21:57:56Z,Cody Crawford,Giovanni Flores,32.685113049951134,-117.05589395016432,08:26,2024-09-18,SLICE Location,930,Path of Travel,Cody,"1901–1977, Sea Star Ln, San Diego, CA, 92139",No Additional Notes,"0428c252-0ce2-4edd-a7c2-8a4e5f99f8b1, c68d0167-7a02-4bb9-a5c6-cb2e7cf6a13f",4,0.75,3,0,,2025-07-02,Giovanni,"4895a130-e88c-44bf-9a2a-5048f1a26ce8, 243a68bc-d1bf-43f6-8057-e2831590947c",
57c9d4fa-5838-4f76-9295-70016b5ec7b8,Complete Slice,2024-09-18T20:34:57Z,2025-07-02T21:57:57Z,Cody Crawford,Giovanni Flores,32.685150862803944,-117.05589964985847,08:27,2024-09-18,SLICE Location,931,Path of Travel,Cody,"1901–1977, Sea Star Ln, San Diego, CA, 92139","Butterfly Slice, Previous Slice","e192a089-c21d-4a1b-aead-c9d4ff6ba19f, f793c097-b0ab-4c18-890d-e22bf70e9ab1",6,1.5,4,0,,2025-07-02,Giovanni,"292d36ed-381a-44ba-b1d5-bff6e6acff59, 97c522ae-dff7-4c58-9d18-8648b8f5200e",
a7b92d23-2d50-499b-a7ea-430eab894568,Complete Slice,2024-09-18T20:34:58Z,2025-07-02T21:57:57Z,Cody Crawford,Giovanni Flores,32.68523297872019,-117.0559123903513,08:29,2024-09-18,SLICE Location,933,Path of Travel,Cody,"1901–1977, Sea Star Ln, San Diego, CA, 92139",Previous Slice,"fccc561c-d69e-461c-aca3-2d257c433150, 093de3f5-8019-419a-87bf-89a781519514",5,2,4,3,,2025-07-02,Giovanni,"20f5aa41-2472-4e18-b68e-3d1d6e3ab371, 8335b58d-f9a0-4f5f-afcf-c9ec24d3a2ea",
ec1f8e36-a537-4473-b122-71e0172caaba,Complete Slice,2024-09-18T20:34:59Z,2025-07-02T21:57:58Z,Cody Crawford,Giovanni Flores,32.68540398275701,-117.0559412240982,08:30,2024-09-18,SLICE Location,934,Path of Travel,Cody,"1901–1977, Sea Star Ln, San Diego, CA, 92139",Butterfly Slice,"7460ba87-5c96-46a4-b9de-bbbfcce5bfc3, 5aa8f33a-c01f-4dc3-bcfc-d661332af5e9",6,1.5,4,0,,2025-07-02,Giovanni,"8360aaa3-25d8-413e-94d1-e15404766a4d, 7a5c4df7-f86d-4c53-a79f-fa665322a53b",
586bae6a-76b7-4e90-b7b7-ac59379400df,Complete Slice,2024-09-18T20:34:59Z,2025-07-02T21:57:59Z,Cody Crawford,Giovanni Flores,32.685491742127304,-117.05595999956132,08:31,2024-09-18,SLICE Location,935,Path of Travel,Cody,"1901–1977, Sea Star Ln, San Diego, CA, 92139",Butterfly Slice,"1c1fd907-7e85-4c7a-8fe0-52be1273dbe5, 99bad6ef-f518-462e-aa31-eec41e7a6b6f",7,1.75,4,0,,2025-07-02,Giovanni,"c1ed3dea-ac07-4e40-9c34-48dab7e3f569, b8b58377-0dcb-4dbf-b682-a15fed171fad",
53db8520-df63-4de4-a417-9b2a1fab8498,Complete Slice,2024-09-18T20:35:00Z,2025-07-02T21:57:59Z,Cody Crawford,Giovanni Flores,32.68553717379313,-117.05597072839737,08:32,2024-09-18,SLICE Location,936,Path of Travel,Cody,"Sea Star Ln, San Diego, CA, 92139",Butterfly Slice,"98abd7a0-3c29-41e6-aad1-dc901c1e6430, 25903743-6bc8-4644-8614-409a61e01a4a",7,1.75,4,0,,2025-07-02,Giovanni,"ba7887b4-cbad-4285-bb0a-6ab1e10a4c95, 84df5877-e83e-4e20-822d-e30f26419ae2",
